route_id,agency_id,route_short_name,route_long_name,route_type,route_url,route_color,route_text_color
19-706-s24-2,1,706,(Klenau/Schiltberg-) Hilgertshausen - Markt Indersdorf  - Dachau - Karlsfeld - Vogelloh / Allach Ost,701,,005262,FFFFFF
19-707-s23-1,1,707,Altomünster - Tandern - Hilgertshausen - Jetzendorf - Petershausen,701,,005262,FFFFFF
19-707-s24-1,1,707,Altomünster - Tandern - Hilgertshausen - Jetzendorf - Petershausen,701,,005262,FFFFFF
19-708-s23-3,1,708,Niederroth - Markt Indersdorf - Weichs - Vierkirchen-Esterhofen - Massenhausen,701,,005262,FFFFFF
19-708-s24-1,1,708,Niederroth - Markt Indersdorf - Weichs - Vierkirchen-Esterhofen - Massenhausen,701,,005262,FFFFFF
19-710-s23-1,1,710,Moosach - Karlsfeld - Dachau,701,,005262,FFFFFF
19-710-s24-1,1,710,Moosach - Karlsfeld - Dachau,701,,005262,FFFFFF
19-711-s23-1,1,711,"Karlsfeld - Karlsfeld, Ludwig-Ganghofer-Straße - Karlsfeld",701,,005262,FFFFFF
19-711-s24-1,1,711,"Karlsfeld - Karlsfeld, Ludwig-Ganghofer-Straße - Karlsfeld",701,,005262,FFFFFF
19-712-s23-1,1,712,Karlsfeld - Schwarzhölzlstr. - Reschenbachstr. - Karlsfeld,701,,005262,FFFFFF
19-712-s24-1,1,712,Karlsfeld - Schwarzhölzlstr. - Reschenbachstr. - Karlsfeld,701,,005262,FFFFFF
19-715-s23-1,1,715,Altomünster - Kleinberghofen bzw. Altomünster - Stumpfenbach - Kleinberghofen - Oberndorf,701,,005262,FFFFFF
19-715-s23-3,1,715,Altomünster - Kleinberghofen bzw. Altomünster - Stumpfenbach - Kleinberghofen - Oberndorf,701,,005262,FFFFFF
19-715-s24-1,1,715,Altomünster - Kleinberghofen bzw. Altomünster - Stumpfenbach - Kleinberghofen - Oberndorf,701,,005262,FFFFFF
19-715-s24-3,1,715,Altomünster - Kleinberghofen bzw. Altomünster - Stumpfenbach - Kleinberghofen - Oberndorf,701,,005262,FFFFFF
19-721-s23-2,1,721,Unterumbach - Odelzhausen - Dachau,701,https://www.mvv-muenchen.de/mobilitaetsangebote/bedarfsverkehr/index.html,005262,FFFFFF
19-721-s24-1,1,721,Unterumbach - Odelzhausen - Dachau,701,https://www.mvv-muenchen.de/mobilitaetsangebote/bedarfsverkehr/index.html,005262,FFFFFF
19-721-s24-2,1,721,Unterumbach - Odelzhausen - Dachau,701,https://www.mvv-muenchen.de/mobilitaetsangebote/bedarfsverkehr/index.html,005262,FFFFFF
19-723-s23-2,1,723,"Haimhausen - Inhausermoos - Hebertshausen (Walpertshofen) - DAH, Schulen",701,,005262,FFFFFF
19-723-s24-1,1,723,"Haimhausen - Inhausermoos - Hebertshausen (Walpertshofen) - DAH, Schulen",701,,005262,FFFFFF
19-723-s24-2,1,723,"Haimhausen - Inhausermoos - Hebertshausen (Walpertshofen) - DAH, Schulen",701,,005262,FFFFFF
19-725-s23-2,1,725,"Fahrenzhausen - Hebertshausen - Dachau - Dachau, Schulen - Karlsfelder Straße",701,,005262,FFFFFF
19-725-s24-1,1,725,"Fahrenzhausen - Hebertshausen - Dachau - Dachau, Schulen - Karlsfelder Straße",701,,005262,FFFFFF
19-725-s24-2,1,725,"Fahrenzhausen - Hebertshausen - Dachau - Dachau, Schulen - Karlsfelder Straße",701,,005262,FFFFFF
19-727-s23-1,1,727,"Hebertshausen, Schule - Röhrmoos - Sigmertshausen",701,,005262,FFFFFF
19-727-s24-1,1,727,"Hebertshausen, Schule - Röhrmoos - Sigmertshausen",701,,005262,FFFFFF
19-728-s23-1,1,728,Sigmertshausen - Niederroth - Markt Indersdorf - Petershausen - Obermarbach,701,,005262,FFFFFF
19-728-s24-1,1,728,Sigmertshausen - Niederroth - Markt Indersdorf - Petershausen - Obermarbach,701,,005262,FFFFFF
19-729-s23-1,1,729,Vierkirchen-Esterh. - Weichs - Ainhofen - Markt Indersdorf,701,,005262,FFFFFF
19-729-s24-1,1,729,Vierkirchen-Esterh. - Weichs - Ainhofen - Markt Indersdorf,701,,005262,FFFFFF
19-736-s23-1,1,736,"Olching - Bergkirchen - Dachau - Dachau, Schulzentrum",701,,005262,FFFFFF
19-736-s24-1,1,736,"Olching - Bergkirchen - Dachau - Dachau, Schulzentrum",701,,005262,FFFFFF
19-771-s23-1,1,771,Petershausen - Kammerberg - Haimhausen -  Lohhof,701,,005262,FFFFFF
19-771-s24-1,1,771,Petershausen - Kammerberg - Haimhausen -  Lohhof,701,,005262,FFFFFF
19-772-s23-1,1,772,Markt Indersdorf - Röhrmoos - Haimhausen -  Unterschleißheim,701,,005262,FFFFFF
19-772-s24-1,1,772,Markt Indersdorf - Röhrmoos - Haimhausen -  Unterschleißheim,701,,005262,FFFFFF
19-782-s23-4,1,782,Randelsried - Pipinsried - Arnzell - Markt Indersdorf,701,,005262,FFFFFF
19-782-s24-1,1,782,Randelsried - Pipinsried - Arnzell - Markt Indersdorf,701,,005262,FFFFFF
19-782-s24-4,1,782,Randelsried - Pipinsried - Arnzell - Markt Indersdorf,701,,005262,FFFFFF
19-785-s23-2,1,785,Erdweg - Markt Indersdorf - Weichs - Petershausen P+R-Platz,701,https://www.mvv-muenchen.de/mobilitaetsangebote/bedarfsverkehr/index.html,005262,FFFFFF
19-785-s24-1,1,785,Erdweg - Markt Indersdorf - Weichs - Petershausen P+R-Platz,701,https://www.mvv-muenchen.de/mobilitaetsangebote/bedarfsverkehr/index.html,005262,FFFFFF
19-786-s23-1,1,786,Weißling - Ziegelberg - Petershausen P+R-Platz,701,https://www.mvv-muenchen.de/mobilitaetsangebote/bedarfsverkehr/index.html,005262,FFFFFF
19-786-s24-1,1,786,Weißling - Ziegelberg - Petershausen P+R-Platz,701,https://www.mvv-muenchen.de/mobilitaetsangebote/bedarfsverkehr/index.html,005262,FFFFFF
19-791-s23-2,1,791,Gröbenried - Eschenried - Dachau - Bergkirchen,701,,005262,FFFFFF
19-791-s24-1,1,791,Gröbenried - Eschenried - Dachau - Bergkirchen,701,,005262,FFFFFF
19-791-s24-2,1,791,Gröbenried - Eschenried - Dachau - Bergkirchen,701,,005262,FFFFFF
19-803-s23-1,1,803,"Schöngeising - Grafrath - Inning, Marktplatz",701,,005262,FFFFFF
19-803-s24-1,1,803,"Schöngeising - Grafrath - Inning, Marktplatz",701,,005262,FFFFFF
19-804-s23-1,1,804,Grafrath - Unteralting - Mauern - Jexhof,701,,005262,FFFFFF
19-804-s24-1,1,804,Grafrath - Unteralting - Mauern - Jexhof,701,,005262,FFFFFF
19-805-s23-6,1,805,Grafrath - Kottgeisering - Pleitmannswang - Zankenhausen  - Türkenfeld,701,,005262,FFFFFF
19-805-s24-1,1,805,Grafrath - Kottgeisering - Pleitmannswang - Zankenhausen  - Türkenfeld,701,,005262,FFFFFF
19-805-s24-2,1,805,Grafrath - Kottgeisering - Pleitmannswang - Zankenhausen  - Türkenfeld,701,,005262,FFFFFF
19-805-s24-3,1,805,Grafrath - Kottgeisering - Pleitmannswang - Zankenhausen  - Türkenfeld,701,,005262,FFFFFF
19-807-s23-2,1,807,Türkenfeld - Beuern - Neugreifenberg - Greifenberg - Eching - Türkenfeld,701,,005262,FFFFFF
19-807-s24-1,1,807,Türkenfeld - Beuern - Neugreifenberg - Greifenberg - Eching - Türkenfeld,701,,005262,FFFFFF
19-810-s23-1,1,810,Mammendorf - Landsberied - Jesenwang - Moorenweis - Geltendorf,701,,005262,FFFFFF
19-810-s24-1,1,810,Mammendorf - Landsberied - Jesenwang - Moorenweis - Geltendorf,701,,005262,FFFFFF
19-815-s23-1,1,815,"Fürstenfeldbruck - Fürstenfeldbruck, Fliegerhorst",701,,005262,FFFFFF
19-815-s24-1,1,815,"Fürstenfeldbruck - Fürstenfeldbruck, Fliegerhorst",3,,005262,FFFFFF
19-820-s23-3,1,820,"Seefeld-Hechendorf - Inning - Grafrath - Buchenau - Fürstenfeldbruck, Schöngeisinger Straße",701,,005262,FFFFFF
19-820-s24-3,1,820,"Seefeld-Hechendorf - Inning - Grafrath - Buchenau - Fürstenfeldbruck, Schöngeisinger Straße",701,,005262,FFFFFF
19-822-s23-4,1,822,Mammendorf - Adelshofen - Jesenwang - Landsberied - Schöngeising - Fürstenfeldbruck,701,,005262,FFFFFF
19-822-s24-3,1,822,Mammendorf - Adelshofen - Jesenwang - Schöngeising - Fürstenfeldbruck,701,,005262,FFFFFF
19-823-s23-1,1,823,Dünzelbach - Adelshofen - Jesenwang - Fürstenfeldbruck,701,,005262,FFFFFF
19-823-s24-1,1,823,Dünzelbach - Adelshofen - Jesenwang - Fürstenfeldbruck,701,,005262,FFFFFF
19-825-s23-1,1,825,Dünzelbach - Moorenweis - Jesenwang - Landsberied - Fürstenfeldbruck,701,,005262,FFFFFF
19-825-s24-1,1,825,Dünzelbach - Moorenweis - Jesenwang - Landsberied - Fürstenfeldbruck,701,,005262,FFFFFF
19-826-s23-4,1,826,Grafrath - Moorenweis - Grunertshofen - Dünzelbach - Moorenweis - Grafrath,701,,005262,FFFFFF
19-826-s24-1,1,826,Grafrath - Moorenweis - Grunertshofen - Dünzelbach - Moorenweis - Grafrath,701,,005262,FFFFFF
19-828-s23-1,1,828,Egling a.d. Paar - Moorenweis - Jesenwang - Grafrath,701,,005262,FFFFFF
19-828-s24-1,1,828,Egling a.d. Paar - Moorenweis - Jesenwang - Grafrath,701,,005262,FFFFFF
19-829-s23-1,1,829,"Mammendorf - Jesenwang, Schule - Mammendorf, Schule - Moorenweis",701,,005262,FFFFFF
19-829-s24-1,1,829,"Mammendorf - Jesenwang, Schule - Mammendorf, Schule - Moorenweis",701,,005262,FFFFFF
19-830-s23-1,1,830,Puchheim Nord - Gröbenzell - Lochhausen,701,,005262,FFFFFF
19-830-s24-1,1,830,Puchheim Nord - Gröbenzell - Lochhausen,701,,005262,FFFFFF
19-831-s23-1,1,831,"Olching, Gewerbegebiet - Olching - Schwaigfeld - Olchinger See",701,,005262,FFFFFF
19-831-s24-1,1,831,"Olching, Gewerbegebiet - Olching - Schwaigfeld - Olchinger See",3,,005262,FFFFFF
19-832-s23-1,1,832,Olching - Gröbenzell Nord - Puchheim Nord Lochhausen - Langwied,701,,005262,FFFFFF
19-832-s24-1,1,832,Olching - Gröbenzell Nord - Puchheim Nord Lochhausen - Langwied,701,,005262,FFFFFF
19-833-s23-1,1,833,"Eichenau Nord - Olching, Grundschule - Olching - Olching, Cronenbergstraße",701,,005262,FFFFFF
19-833-s24-1,1,833,"Eichenau Nord - Olching, Grundschule - Olching - Olching, Cronenbergstraße",701,,005262,FFFFFF
19-835-s23-2,1,835,"Esting, Schloß - Esting - Geiselbullach - Graßlfing - Olching",701,,005262,FFFFFF
19-835-s24-1,1,835,"Esting, Schloß - Esting - Geiselbullach - Graßlfing - Olching",3,,005262,FFFFFF
19-838-s23-3,1,838,Tegernbach - Mittelstetten - Hattenhofen - Oberschweinbach - Mammendorf - Buchenau,701,https://www.mvv-muenchen.de/mobilitaetsangebote/bedarfsverkehr/index.html,005262,FFFFFF
19-838-s24-1,1,838,Tegernbach  - Mittelstetten - Oberschweinbach - Mammendorf - Buchenau,701,https://www.mvv-muenchen.de/mobilitaetsangebote/bedarfsverkehr/index.html,005262,FFFFFF
19-839-s23-3,1,839,Tegernbach - Mittelstetten - Althegnenberg - Hattenhofen - Mammendorf - Fürstenfeldbruck,701,,005262,FFFFFF
19-839-s24-1,1,839,Tegernbach - Mittelstetten - Althegnenberg - Mammendorf - Fürstenfeldbruck,701,,005262,FFFFFF
19-840-s23-1,1,840,Fürstenfeldbruck - Buchenau,701,,005262,FFFFFF
19-840-s24-1,1,840,Fürstenfeldbruck - Buchenau,3,,005262,FFFFFF
19-843-s23-2,1,843,Olching - Emmering - Fürstenfeldbruck,701,,005262,FFFFFF
19-843-s24-1,1,843,Olching - Emmering - Fürstenfeldbruck,701,,005262,FFFFFF
19-851-s23-1,1,851,"Germering, Salzstraße - Germering, Kleiner Stachus - Harthaus Nord",701,,005262,FFFFFF
19-851-s24-1,1,851,"Germering, Salzstraße - Germering, Kleiner Stachus - Harthaus Nord",3,,005262,FFFFFF
19-852-s23-1,1,852,"Fürstenfeldbruck - Alling - Germering-Unterpfaffenhofen - Germering, Kerschensteiner Schule",701,,005262,FFFFFF
19-852-s24-1,1,852,"Fürstenfeldbruck - Alling - Germering-Unterpfaffenhofen - Germering, Kerschensteiner Schule",701,,005262,FFFFFF
19-853-s23-1,1,853,"Puchheim Bf, Bgm.-Ertl-Str. - Puchheim Süd - Germering-Unterpf.",701,,005262,FFFFFF
19-853-s24-1,1,853,"Puchheim Bf, Bgm.-Ertl-Str. - Puchheim Süd - Germering-Unterpf.",701,,005262,FFFFFF
19-854-s23-1,1,854,"Puchheim Ort, Vogelsangstraße - Puchheim Süd",701,,005262,FFFFFF
19-854-s24-1,1,854,"Puchheim Ort, Vogelsangstraße - Puchheim Süd",3,,005262,FFFFFF
19-855-s23-1,1,855,Puchheim Nord - Gewerbegebiet Nord - Lußstraße - Puchheim Nord,701,,005262,FFFFFF
19-855-s24-1,1,855,Puchheim Nord - Gewerbegebiet Nord - Lußstraße - Puchheim Nord,3,,005262,FFFFFF
19-857-s23-1,1,857,"Germering, GEP - Germering, Rathaus - Germering-Unterpfaffenhofen",701,,005262,FFFFFF
19-857-s24-1,1,857,"Germering, GEP - Germering, Rathaus - Germering-Unterpfaffenhofen",3,,005262,FFFFFF
19-858-s23-1,1,858,"Germering, Freibad/Polariom - Germering-Unterpfaffenhofen - Germering, Kriemhildenstraße",701,,005262,FFFFFF
19-858-s24-1,1,858,"Germering, Freibad/Polariom - Germering-Unterpfaffenhofen - Germering, Kriemhildenstraße",3,,005262,FFFFFF
19-859-s23-1,1,859,"Harthaus Süd - Germering, Kleiner Stachus - Germering, Freibad/Polariom",701,,005262,FFFFFF
19-859-s24-1,1,859,"Harthaus Süd - Germering, Kleiner Stachus - Germering, Freibad/Polariom",3,,005262,FFFFFF
19-860-s23-1,1,860,"Freiham - Puchheim Ort - Eichenau Nord - Olching - Graßlfing, Georgenstraße",701,,005262,FFFFFF
19-860-s24-1,1,860,"Freiham - Puchheim Ort - Eichenau Nord - Olching - Graßlfing, Georgenstraße",701,,005262,FFFFFF
19-861-s23-4,1,861,"Eichenau, Spechtstraße - Eichenau Süd",701,,005262,FFFFFF
19-861-s24-2,1,861,"Eichenau, Spechtstraße - Eichenau Süd",701,,005262,FFFFFF
19-862-s23-4,1,862,Fürstenfeldbruck - Eichenau Nord - Puchheim Süd,701,,005262,FFFFFF
19-862-s23-7,1,862,Fürstenfeldbruck - Eichenau Nord - Puchheim Süd,701,,005262,FFFFFF
19-862-s24-2,1,862,Fürstenfeldbruck - Eichenau Nord - Puchheim Süd,701,,005262,FFFFFF
19-863-s23-2,1,863,"Buchenau - Fürstenfeldbruck, Fliegerhorst - Emmering - Eichenau Nord",701,,005262,FFFFFF
19-863-s24-2,1,863,"Buchenau - Fürstenfeldbruck, Fliegerhorst - Emmering - Eichenau Nord",701,,005262,FFFFFF
19-870-s23-1,1,870,Waltenhofen - Egenhofen - Rottbach - Überacker - Maisach,701,,005262,FFFFFF
19-870-s24-1,1,870,Waltenhofen - Egenhofen - Rottbach - Überacker - Maisach,701,,005262,FFFFFF
19-871-s23-1,1,871,Pfaffenhofen (a. d. Glonn) - Egenhofen - Aufkirchen - Maisach,701,https://www.mvv-muenchen.de/mobilitaetsangebote/bedarfsverkehr/index.html,005262,FFFFFF
19-871-s23-3,1,871,Pfaffenhofen (a. d. Glonn) - Egenhofen - Aufkirchen - Maisach,701,https://www.mvv-muenchen.de/mobilitaetsangebote/bedarfsverkehr/index.html,005262,FFFFFF
19-871-s24-1,1,871,Pfaffenhofen (a. d. Glonn) - Egenhofen - Aufkirchen - Maisach,701,https://www.mvv-muenchen.de/mobilitaetsangebote/bedarfsverkehr/index.html,005262,FFFFFF
19-872-s23-1,1,872,"Maisach - Maisach, Am Strasserwinkel - Maisach",701,,005262,FFFFFF
19-872-s24-1,1,872,"Maisach - Maisach, Am Strasserwinkel - Maisach",701,,005262,FFFFFF
19-873-s23-1,1,873,Fürstenfeldbruck - Maisach,701,,005262,FFFFFF
19-873-s24-1,1,873,Fürstenfeldbruck - Maisach,701,,005262,FFFFFF
19-874-s23-1,1,874,"Egenhofen, Dirlesried - Malching - Maisach, Schulen",701,https://www.mvv-muenchen.de/mobilitaetsangebote/bedarfsverkehr/index.html,005262,FFFFFF
19-874-s24-1,1,874,"Egenhofen, Dirlesried - Malching - Maisach, Schulen",701,https://www.mvv-muenchen.de/mobilitaetsangebote/bedarfsverkehr/index.html,005262,FFFFFF
19-875-s23-1,1,875,"Gernlinden - Maisach, Strasserwinkel - Gernlinden",701,,005262,FFFFFF
19-875-s24-1,1,875,"Gernlinden - Maisach, Am Strasserwinkel - Gernlinden",701,,005262,FFFFFF
19-885-s23-1,1,885,"Germering-Unterpfaffenhofen - Germering, Neue Gautinger Straße -  Planegg West",701,,005262,FFFFFF
19-885-s24-1,1,885,"Germering-Unterpfaffenhofen - Germering, Neue Gautinger Straße -  Planegg West",701,,005262,FFFFFF
19-889-s23-2,1,889,Althegnenberg - Tegernbach - Mittelstetten - Oberschweinbach - Mammendorf - Fürstenfeldbruck,701,,005262,FFFFFF
19-889-s24-1,1,889,Althegnenberg - Tegernbach - Oberschweinbach - Mammendorf - Fürstenfeldbruck,701,,005262,FFFFFF
19-901-s23-22,1,901,Starnberg Nord - Blumensiedlung - (Hanfeld -) Starnberg Nord,701,,005262,FFFFFF
19-901-s24-1,1,901,Starnberg - Blumensiedlung - Hanfeld - Starnberg,3,,005262,FFFFFF
19-902-s23-11,1,902,Starnberg Nord - Starnberg - Klinikum-MediCenter - Cappius - Söcking,701,,005262,FFFFFF
19-902-s24-3,1,902,Starnberg Nord - Starnberg - Klinikum-MediCenter - Cappius - Söcking,3,,005262,FFFFFF
19-903-s23-5,1,903,Starnberg - Auersberg - Söcking - Hadorf - Perchting,701,,005262,FFFFFF
19-903-s24-1,1,903,Waldspielplatz - Starnberg - Auersberg,3,,005262,FFFFFF
19-904-s23-13,1,904,"Starnberg Nord - Wangen - Schäftlarn, Kloster - Leutstetten - Starnberg Nord",701,,005262,FFFFFF
19-904-s23-18,1,904,"Starnberg Nord - Wangen - Schäftlarn, Kloster - Leutstetten - Starnberg Nord",701,,005262,FFFFFF
19-904-s24-21,1,904,"Starnberg Nord - Wangen - Schäftlarn, Kloster - Leutstetten - Starnberg Nord",701,,005262,FFFFFF
19-906-s23-1,1,906,Planegg West  - KIM (- Gauting - KIM) - Planegg West,701,,005262,FFFFFF
19-906-s24-1,1,906,Planegg West  - KIM (- Gauting - KIM) - Planegg West,701,,005262,FFFFFF
19-909-s24-1,1,909,Maising - Starnberg - Starnberg Nord,701,,005262,FFFFFF
19-921-s23-4,1,921,Herrsching - Inning am Ammersee - Weßling,701,,005262,FFFFFF
19-921-s24-1,1,921,Herrsching - Inning am Ammersee - Weßling,701,,005262,FFFFFF
19-921-V-s23-11,1,921V,"Buch am Ammersee - Inning - Etterschlag - Gilching, Gymnasium",701,,005262,FFFFFF
19-921-V-s24-1,1,921V,"Buch am Ammersee - Inning - Etterschlag - Gilching, Gymnasium",701,,005262,FFFFFF
19-923-s23-1,1,923,GP Inning/Wörthsee - Steinebach - Weßling - ESPE/3M - Steinebach,701,,005262,FFFFFF
19-923-s24-1,1,923,GP Inning/Wörthsee - Steinebach - Weßling - ESPE/3M - Steinebach,701,,005262,FFFFFF
19-924-s23-1,1,924,Seefeld-Hechendorf - Oberalting - Seefeld-Hechendorf,701,,005262,FFFFFF
19-924-s24-1,1,924,Seefeld-Hechendorf - Oberalting - Seefeld-Hechendorf,701,,005262,FFFFFF
19-928-s23-1,1,928,Andechs - Seefeld-Hechendorf - Steinebach - Walchstadt,701,,005262,FFFFFF
19-928-s24-1,1,928,Andechs - Seefeld-Hechendorf - Steinebach - Walchstadt,701,,005262,FFFFFF
19-928-V-s23-1,1,928V,"Breitbrunn - Bachern / Walchstadt - Gilching, Gymnasium Seefeld-Hechendorf - Walchstadt",701,,005262,FFFFFF
19-928-V-s24-1,1,928V,"Breitbrunn - Bachern / Walchstadt - Gilching, Gymnasium Seefeld-Hechendorf - Walchstadt",701,,005262,FFFFFF
19-936-s23-21,1,936,Gauting - Fürstenried West,701,,005262,FFFFFF
19-936-s24-21,1,936,Gauting - Fürstenried West,701,,005262,FFFFFF
19-947-s23-24,1,947,Gilching-Argelsried - Neugilching - DLR - Weßling,701,,005262,FFFFFF
19-947-s24-21,1,947,Gilching-Argelsried - Neugilching - DLR - Weßling,701,,005262,FFFFFF
19-949-s23-21,1,949,Gilching-Argelsried - Unterbrunn - Gauting,701,,005262,FFFFFF
19-949-s24-21,1,949,Gilching-Argelsried - Gauting,701,,005262,FFFFFF
19-950-s23-1,1,950,Herrsching - Frieding - Oberalting - Starnberg Nord,701,,005262,FFFFFF
19-950-s24-1,1,950,Herrsching - Frieding - Oberalting - Starnberg Nord,701,,005262,FFFFFF
19-950-V-s23-1,1,950V,"Herrsching, Martinsweg - Seefeld-Hechendorf Gilching, Gymnasium - Frieding - Oberalting",701,,005262,FFFFFF
19-950-V-s24-1,1,950V,"Herrsching, Martinsweg - Seefeld-Hechendorf Gilching, Gymnasium - Frieding - Oberalting",701,,005262,FFFFFF
19-951-s23-2,1,951,Starnberg Nord - Andechs - Herrsching,701,,005262,FFFFFF
19-951-s24-1,1,951,Starnberg Nord - Andechs - Herrsching,701,,005262,FFFFFF
19-955-s23-1,1,955,Starnberg Nord - Weßling,701,,005262,FFFFFF
19-955-s24-1,1,955,Starnberg Nord - Weßling,701,,005262,FFFFFF
19-956-s24-1,1,956,Aschering - Wieling - Pöcking - Possenhofen - Starnberg,701,,005262,FFFFFF
19-958-s23-1,1,958,Andechs - Tutzing Garatshausen - Tutzing,701,,005262,FFFFFF
19-958-s24-1,1,958,Herrsching - Andechs - Tutzing,701,,005262,FFFFFF
19-961-s23-1,1,961,Ammerland - Münsing - Starnberg Nord,701,,005262,FFFFFF
19-961-s24-1,1,961,Ammerland - Münsing - Starnberg Nord,701,,005262,FFFFFF
19-963-s24-1,1,963,Gauting - Pentenried - Unterbrunn,701,,005262,FFFFFF
19-964-s23-1,1,964,Wieling/Pöcking - Possenhofen - Starnberg Possenhofen - Starnberg,701,,005262,FFFFFF
19-964-s23-6,1,964,Wieling/Pöcking - Possenhofen - Starnberg Possenhofen - Starnberg,701,,005262,FFFFFF
19-965-s23-21,1,965,Buchendorf - Gauting - Pentenried - Unterbrunn,701,,005262,FFFFFF
19-965-s24-1,1,965,Buchendorf - Gauting,701,,005262,FFFFFF
19-966-s23-1,1,966,Unterbrunn - Oberbrunn - Gauting - KIM - Krailling - Planegg - Germering-Unterpfaffenhofen,701,,005262,FFFFFF
19-966-s23-2,1,966,Unterbrunn - Oberbrunn - Gauting - KIM - Krailling - Planegg - Germering-Unterpfaffenhofen,701,,005262,FFFFFF
19-966-s24-1,1,966,Gauting - KIM/Krailling - Gauting,701,,005262,FFFFFF
19-967-s23-1,1,967,Planegg - Krailling,701,,005262,FFFFFF
19-967-s23-13,1,967,Planegg - Krailling,701,,005262,FFFFFF
19-967-s24-1,1,967,Planegg - Krailling,701,,005262,FFFFFF
19-968-s23-21,1,968,Planegg West - Harmsplatz - Gauting,701,,005262,FFFFFF
19-968-s24-1,1,968,"Planegg West - Stockdorf, Harmsplatz - Gauting",701,,005262,FFFFFF
19-969-s24-2,1,969,Unterbrunn - Oberbrunn - Gauting,701,,005262,FFFFFF
19-974-s23-1,1,974,Ortsverkehr Berg Icking - Berg,701,,005262,FFFFFF
19-974-s24-2,1,974,Ortsverkehr Berg Icking - Berg,701,,005262,FFFFFF
19-975-s23-24,1,975,Wolfratshausen - Starnberg,701,,005262,FFFFFF
19-975-s23-26,1,975,Wolfratshausen - Starnberg,701,,005262,FFFFFF
19-975-s24-21,1,975,Wolfratshausen - Starnberg,701,,005262,FFFFFF
19-976-s24-1,1,976,Traubing - Feldafing - Possenhofen - Maising,701,,005262,FFFFFF
19-977-s24-1,1,977,"Tutzing, Heimgartenstraße - Tutzing - Unterzeismering",701,,005262,FFFFFF
19-978-s23-15,1,978,Feldafing - Tutzing - Feldafing,701,,005262,FFFFFF
19-978-s23-2,1,978,Feldafing - Tutzing - Feldafing,701,,005262,FFFFFF
19-978-s24-1,1,978,Feldafing - Tutzing - Feldafing,701,,005262,FFFFFF
19-978-V-s24-1,1,978V,Frieding - Aschering - Traubing - Feldafing / Tutzing Gymnasium,701,,005262,FFFFFF
19-979-s24-1,1,979,"Tutzing - Tutzing, Am Kallerbach - Kampberg - Diemendorf",701,,005262,FFFFFF
19-982-s23-1,1,982,Aschering - Possenhofen - Maising - Starnberg Nord,701,,005262,FFFFFF
18-501-0-s23-1,1,5010 Ruftaxi,Moosburg - Langenpreising - Wartenberg - Erding (Ruftaxi),715,https://www.mvv-muenchen.de/mobilitaetsangebote/bedarfsverkehr/index.html,005262,FFFFFF
18-501-0-s24-1,1,5010 Ruftaxi,Moosburg - Langenpreising - Wartenberg - Erding (Ruftaxi),715,https://www.mvv-muenchen.de/mobilitaetsangebote/bedarfsverkehr/index.html,005262,FFFFFF
18-502-0-s23-1,1,5020 Ruftaxi,Wartenberg - Langenpreising - Eitting - Erding (Ruftaxi),715,https://www.mvv-muenchen.de/mobilitaetsangebote/bedarfsverkehr/index.html,005262,FFFFFF
18-502-0-s24-1,1,5020 Ruftaxi,Wartenberg - Langenpreising - Eitting - Erding (Ruftaxi),715,https://www.mvv-muenchen.de/mobilitaetsangebote/bedarfsverkehr/index.html,005262,FFFFFF
18-505-0-s23-1,1,5050 Ruftaxi,Mittbach - Isen - Markt Schwaben (Ruftaxi),715,https://www.mvv-muenchen.de/mobilitaetsangebote/bedarfsverkehr/index.html,005262,FFFFFF
18-505-0-s24-1,1,5050 Ruftaxi,Mittbach - Isen - Markt Schwaben (Ruftaxi),715,https://www.mvv-muenchen.de/mobilitaetsangebote/bedarfsverkehr/index.html,005262,FFFFFF
18-540-3-s23-1,1,5403 Ruftaxi,"Dorfen, Bahnhof - Taufkirchen (Vils), Busbahnhof (Ruftaxi)",715,https://www.mvv-muenchen.de/mobilitaetsangebote/bedarfsverkehr/index.html,005262,FFFFFF
18-540-3-s24-1,1,5403 Ruftaxi,"Dorfen, Bahnhof - Taufkirchen (Vils), Busbahnhof (Ruftaxi)",715,https://www.mvv-muenchen.de/mobilitaetsangebote/bedarfsverkehr/index.html,005262,FFFFFF
18-562-1-s23-1,1,5621 Ruftaxi,Taufkirchen (Vils) - Hohenpolding - Schröding - Sulding - Taufkirchen (Vils) (Ruftaxi),715,https://www.mvv-muenchen.de/mobilitaetsangebote/bedarfsverkehr/index.html,005262,FFFFFF
18-562-1-s24-1,1,5621 Ruftaxi,Taufkirchen (Vils) - Hohenpolding - Schröding - Sulding - Taufkirchen (Vils) (Ruftaxi),715,https://www.mvv-muenchen.de/mobilitaetsangebote/bedarfsverkehr/index.html,005262,FFFFFF
18-567-0-s23-1,1,5670 Ruftaxi,Walpertskirchen - Wörth - Pretzen - Erding (Ruftaxi),715,https://www.mvv-muenchen.de/mobilitaetsangebote/bedarfsverkehr/index.html,005262,FFFFFF
18-567-0-s24-1,1,5670 Ruftaxi,Walpertskirchen - Wörth - Pretzen - Erding (Ruftaxi),715,https://www.mvv-muenchen.de/mobilitaetsangebote/bedarfsverkehr/index.html,005262,FFFFFF
18-568-0-s23-1,1,5680 Ruftaxi,Markt Schwaben - Finsing - Moosinning - Klinikum - Erding (Ruftaxi),715,https://www.mvv-muenchen.de/mobilitaetsangebote/bedarfsverkehr/index.html,005262,FFFFFF
